file_name,file_urls
"Copy of: Shanna, Sisay's Legacy - BudgetPauper Deck",https://deckstats.net/decks/10958/2782098-copy-of-shanna-sisay-s-legacy-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Yuriko's Stealth Mission,https://deckstats.net/decks/133964/1927355-yuriko-s-stealth-mission/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Anowon, the Ruin Thief - Mill",https://deckstats.net/decks/172597/2095372-anowon-the-ruin-thief-mill/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Surrak, Stompy Commander",https://deckstats.net/decks/163234/1770065-surrak-stompy-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sliver Commander,https://deckstats.net/decks/111773/2401392-sliver-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Bruvac Milling,https://deckstats.net/decks/60825/2775392-bruvac-milling/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Your dudes are my dudes,https://deckstats.net/decks/150706/2774305-your-dudes-are-my-dudes/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mayael,https://deckstats.net/decks/137415/2777763-mayael/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Snakrifice,https://deckstats.net/decks/150706/2677310-snakrifice/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Dwarf Pilot (Depala, Pilot Exemplar)",https://deckstats.net/decks/216660/2774120-dwarf-pilot-depala-pilot-exemp/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Siona's Budget Combos,https://deckstats.net/decks/126724/2241089-siona-s-budget-combos/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Tramutante Slivers,https://deckstats.net/decks/216827/2771843-copy-of-tramutante-slivers/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kenrith Returned King,https://deckstats.net/decks/157844/1881543-kenrith-returned-king/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Temur Spellsinger,https://deckstats.net/decks/171971/2296476-commander-temur-spellsinger/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Athreos Commander,https://deckstats.net/decks/54966/520065-athreos-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mangara Toxic Control,https://deckstats.net/decks/197478/2768308-mangara-toxic-control/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Willowdusk, Essence Seer - Lifegain",https://deckstats.net/decks/172597/2547458-willowdusk-essence-seer-lifega/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Tana and Tymna, token queens",https://deckstats.net/decks/85903/758091-tana-and-tymna-token-queens/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
(FULL LIST) Unfinity Commander Cards,https://deckstats.net/decks/121107/2759192--full-list-unfinity-commander-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
3 Color Artifact,https://deckstats.net/decks/105592/2678321-3-color-artifact/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Don't You Feel Goaded Yet,https://deckstats.net/decks/145435/2766290-don-t-you-feel-goaded-yet/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Zur - Enchantment Tutor,https://deckstats.net/decks/29065/180985-zur-enchantment-tutor/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Arcum - Artifact Tutor,https://deckstats.net/decks/29065/180509-arcum-artifact-tutor/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Budget Deck: Omnath, Locus of Rage EDH",https://deckstats.net/decks/35392/2767158-copy-of-budget-deck-omnath-loc/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: [[Primer]] - Sliver Overlord, The Godfather (cEDH) | Join us on Discord!",https://deckstats.net/decks/205199/2760355-copy-of-primer-sliver-overlord/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Wilhelt, the Rotcleaver*",https://deckstats.net/decks/75461/596991-wilhelt-the-rotcleaver-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Ezuri, Renegade Leader*",https://deckstats.net/decks/75461/751027-ezuri-renegade-leader-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Aminatou, the Fateshifter",https://deckstats.net/decks/121168/1228714-aminatou-the-fateshifter/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Narset - Free Spells,https://deckstats.net/decks/29065/184535-narset-free-spells/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: The Ur-Dragon*,https://deckstats.net/decks/213634/2766181-copy-of-the-ur-dragon-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"[Commander] Rakdos, Lord of Riots (Físico: ☆ ??0817 - † __)",https://deckstats.net/decks/27067/848539--commander-rakdos-lord-of-riot/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Marchesa, the Black Rose EDH (with description)",https://deckstats.net/decks/40193/1649954-marchesa-the-black-rose-edh-wi/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Return of the King,https://deckstats.net/decks/163610/2058697-return-of-the-king/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Titania centurion,https://deckstats.net/decks/151271/1569722-titania-centurion/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
[EDH] Roon - FlickerBlink,https://deckstats.net/decks/98288/920838--edh-roon-flicker-blink/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Alela: Stax, Taxes'n'Control",https://deckstats.net/decks/82873/1562402-alela-stax-taxes-n-control/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
⚜ Lavinia UW Control ⚜,https://deckstats.net/decks/196762/2695482--lavinia-uw-control-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
COUNTERS ft,https://deckstats.net/decks/124822/1384704-counters-ft-atraxa-praetors-vo/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
MILL ft,https://deckstats.net/decks/124822/2061147-mill-ft-phenax-god-of-deceptio/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Jodah the eternal,https://deckstats.net/decks/170960/2749753-jodah-the-eternal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Dungeon-Master,https://deckstats.net/decks/150706/2573191-dungeon-master/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Nine-Finger Deathpunch,https://deckstats.net/decks/150706/2637231-nine-finger-deathpunch/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Shalai, Voice of Plenty*",https://deckstats.net/decks/75461/980672-shalai-voice-of-plenty-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Chulane, Teller of Tales*",https://deckstats.net/decks/75461/909045-chulane-teller-of-tales-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Wilhelt, the Rotcleaver (Dimir Zombie Tribal)",https://deckstats.net/decks/214903/2759277-wilhelt-the-rotcleaver-dimir-z/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Torbran, Thane of Red Fell: Fires of the Forge",https://deckstats.net/decks/10958/2759240-torbran-thane-of-red-fell-fire/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
[PDH] Goblin Warchief (Goblin Tribal),https://deckstats.net/decks/10958/2759238--pdh-goblin-warchief-goblin-tr/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Equipment Mono White Commander,https://deckstats.net/decks/91293/2723370-equipment-mono-white-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Ezuri, Renegade Leader",https://deckstats.net/decks/136627/1353485-ezuri-renegade-leader/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Yuriko,https://deckstats.net/decks/213503/2757492-yuriko/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Vampire Commander,https://deckstats.net/decks/216698/2756648-copy-of-vampire-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Marwyn and Ezuri,https://deckstats.net/decks/216698/2756578-marwyn-and-ezuri/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Reap the Tides Modified,https://deckstats.net/decks/177750/2109324-reap-the-tides-modified/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Gishath, Sun's Avatar - Dinos Go Rawr",https://deckstats.net/decks/127304/1230346-gishath-sun-s-avatar-dinos-go-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
QUEEN MARCHESA COMMANDER,https://deckstats.net/decks/13159/834474-queen-marchesa-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Meren of Clan Nel Toth,https://deckstats.net/decks/136627/1357741-meren-of-clan-nel-toth/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ninja Commander V3 - Satoru,https://deckstats.net/decks/104254/2753246-ninja-commander-v3-satoru/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Xensual Xantcha 2,https://deckstats.net/decks/96750/2025520-xensual-xantcha-2-1/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Bennie's weird fauna,https://deckstats.net/decks/85903/2752763-bennie-s-weird-fauna/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Marisi, Havoc Raiser",https://deckstats.net/decks/85903/1379972-marisi-havoc-raiser/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Go-Shintai Shrines Matter -- Haunted Shrines,https://deckstats.net/decks/105592/2379542-go-shintai-shrines-matter-haun/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Xira, Queen of Insects",https://deckstats.net/decks/106013/2752274-xira-queen-of-insects/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Black Meme,https://deckstats.net/decks/103127/2751902-black-meme/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Karametra, Enchantment?",https://deckstats.net/decks/24358/1342987-karametra-enchantment-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Oloro LifeGrain,https://deckstats.net/decks/190846/2747386-oloro-lifegrain/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Odric SSBe 2,https://deckstats.net/decks/193586/2306774-odric-ssbe-2-0/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Feather Commander,https://deckstats.net/decks/135800/1340787-feather-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Kokusho, The Evening Star  Reanimator GroupSlug Voltron",https://deckstats.net/decks/155835/2038806-kokusho-the-evening-star-reani/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Yarok, the Desecrated*",https://deckstats.net/decks/75461/1355712-yarok-the-desecrated-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tax Evasion,https://deckstats.net/decks/92799/859163-tax-evasion/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Powered Up Atla,https://deckstats.net/decks/26784/2745733-powered-up-atla/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Etrata's sneaky crew,https://deckstats.net/decks/85903/1211807-etrata-s-sneaky-crew/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Atraxaga,https://deckstats.net/decks/113601/1917761-atraxaga/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
PDH Prava+Gilanra Dork Farm,https://deckstats.net/decks/153328/2748411-pdh-prava-gilanra-dork-farm/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Subjective Reality v2,https://deckstats.net/decks/1728/2636302-subjective-reality-v2/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ezuri,https://deckstats.net/decks/199471/2512779-ezuri/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Inalla,https://deckstats.net/decks/199471/2482818-inalla/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ninja Commander V2,https://deckstats.net/decks/104254/2725807-ninja-commander-v2/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sliver Army,https://deckstats.net/decks/117627/2510879-sliver-army/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"New Intet, the Dreamer:",https://deckstats.net/decks/172878/2747451-new-intet-the-dreamer-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Rakdos | Demon King,https://deckstats.net/decks/118012/2249429-rakdos-demon-king/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Better Than Casual Jarad,https://deckstats.net/decks/62657/463800-better-than-casual-jarad/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ghyrson Pinger Commander,https://deckstats.net/decks/105843/2721600-ghyrson-pinger-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander (Marrow-Gnawer),https://deckstats.net/decks/70900/1431653-commander-marrow-gnawer-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander(Ghost Council of Orzhova),https://deckstats.net/decks/70900/1380990-commander-ghost-council-of-orz/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander(Eutropia the Twice-Favored),https://deckstats.net/decks/70900/1545694-commander-eutropia-the-twice-f/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sliver Hivelord*,https://deckstats.net/decks/75461/1185983-sliver-hivelord-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mill and Copy,https://deckstats.net/decks/19696/1010343-mill-and-copy/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Defenders,https://deckstats.net/decks/19696/1374940-defenders/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
The Thirst for Blood,https://deckstats.net/decks/64862/2312970-the-thirst-for-blood/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Treva, Life Coach",https://deckstats.net/decks/64862/1819665-treva-life-coach/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Simic Merfolk Tribal,https://deckstats.net/decks/173092/2231286-simic-merfolk-tribal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tymna and Ravos,https://deckstats.net/decks/1959/27547-tymna-and-ravos/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Dragons without the Dungeons,https://deckstats.net/decks/166489/2700744-dragons-without-the-dungeons/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Lazav DiscardReturn,https://deckstats.net/decks/118742/1147206-lazav-discard-return/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
